ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"ALTO DE MIRACRUZ. Villa de estilo rústico en la zona del alto de Miracruz de Donostia-San Sebastián. Parcela de unos 1.000m2 de terreno con muy buena orientación. La villa ubicada en la parcela tiene unos 220m2 construidos distribuidos en tres plantas. Dispone de 5 dormitorios, salón, 3 baños completos. Garaje cubierto. Terrazas. Totalmente reformada hace menos de 10 años, incluso fachada y tejado. A 5 minutos del centro y playas. Muy interesante. Infórmese. ( El PVP indicado no incluye impuestos ni gastos de Escritura ).",Anuncio actualizado el 7 de febrero,0,0,3,0,0,segunda mano/buen estado,1960,en trámite,3 plantas,,1,,,81848545, Finca rústica,,,Donostia-San Sebastián,Distrito Altza-Bidebieta," , Barrio Miracruz , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Miracruz,,"Donostialdea, Guipúzcoa",1000,,2019-04-01,"norte, sur, este, oeste",900000,0,5,1,0,1,
"Piso en Venta en Donostia-San Sebastián Altza:,Piso en venta en Donostia-San Sebastián, en el barrio de la Altza, de la provincia de Gipuzkoa. La vivienda tiene 70 m2 construidos, que se distribuyen en: salón comedor con los muebles básicos. La cocina es independiente y está equipada. El horno está nuevo sin estrenar. Tiene toma de gas hasta la ventana.   Consta de 3 dormitorios, dos de los cuales están amueblados. Y dispone de un baño reformado con ducha adaptada y suelo antideslizante. También están nuevas las puertas, ventanas y persianas. ,Además, la finca tiene ascensor y plataforma elevadora para minusválidos. ,Por último, el inmueble está bien comunicado, cerca de transportes públicos como Topo (Euskotren) y distintas líneas de autobús que comunican con toda la ciudad y también dirección Irun. ,Los datos expuestos nos han sido facilitados por terceros como meramente informativos y se suponen correctos. Pisos Mil no garantiza su veracidad. La oferta puede estar sujeta a imprecisiones, errores, omisiones no intencionadas, cambios de precio y / o la retirada del mercado sin previo aviso. Los impuestos que gravan la transmisión (como ITP, IVA, AJD), los gastos de Notaría y Registro de la Propiedad y los honorarios de la agencia inmobiliaria son de cargo del comprador/arrendatario.",Anuncio actualizado el 6 de febrero,0,0,1,1,0,segunda mano/buen estado,1972,en trámite,planta 3ª interior,,0,,,83053413,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,,"Donostialdea, Guipúzcoa",70,67,2019-04-01,,170000,0,3,0,0,0,
"Avda. Alcalde José Elosegui. Venta de vivienda de 70m2 útiles aprox. , en buen edificio de hormigón., , Distribución actual:, , Hermoso salón exterior con amplios ventanales, dos dormitorios, baño y cocina. Los dormitorios el baño y la cocina a patio de casa. Además la vivienda cuenta con un trastero dentro de la propia vivienda, que puede unirse al dormitorio y habilitarlo como vestidor. La vivienda cuenta con una terraza.  , , Ubicación: cuenta con todos los servicios a mano. Parada de topo a 100mts. y parada de autobús frente al portal., , Finca sin obras pendientes. Ascensor a cota cero., , Infórmate sin compromiso., ,  , , , , , ,.",Anuncio actualizado el 29 de marzo,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 2ª,,0,,,84366321,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,,"Donostialdea, Guipúzcoa",75,70,2019-04-01,,235000,0,2,0,0,0,
"Calle Ederrena, 2 habitaciones, Sala, cocina y baño.",Anuncio actualizado el 12 de marzo,0,0,1,0,0,segunda mano/buen estado,1950,en trámite,bajo exterior,,0,,,84636751,Piso,,0,Donostia-San Sebastián,Distrito Altza-Bidebieta," Ederrena , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,Ederrena,"Donostialdea, Guipúzcoa",55,50,2019-04-01,oeste,135000,0,2,0,0,0,
"Se vende vivienda en buen estado, salón, cocina, 2 dormitorios, 2 baños, estupendas vistas, totalmente exterior, garaje hermoso.,mantiene derecho de superficie.",Anuncio actualizado el 10 de julio,0,1,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,39884862,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," Paseo HERRERA , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,Paseo HERRERA,"Donostialdea, Guipúzcoa",75,70,2019-04-01,"este, oeste",180000,1,2,0,0,0,
"¿Quieres vivir en un edificio de reciente construcción? Ahora tienes la oportunidad. Se vende piso en el barrio de Herrera de 82m2. útiles Consta de un amplio salón exterior, tres dormitorios, también exteriores, una cocina totalmente equipada y dos cuartos de baños, uno de ellos con plato de ducha. Dispone de 2 balcones. Calefacción por suelo radiante. El edificio es del año 2.003. Ascensor. Reformado. Junto a la estación de Herrera. Bien comunicado. Facilidades para aparcar. ¡Ven a visitarlo! ( El PVP indicado no incluye impuestos ni gastos de Escritura ).",Anuncio actualizado el 6 de marzo,0,1,2,0,0,segunda mano/buen estado,2003,en trámite,planta 1ª exterior,,0,,,84371273,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,,"Donostialdea, Guipúzcoa",77,,2019-04-01,,310000,0,3,0,0,0,
"Vivienda en Alza. Donostia/San Sebastián, , UBICACIÓN: Situada en Buenavista, un entorno muy cómodo rodeado de comercios y servicios y bien comunicado por diferentes líneas de bus., , CARACTERÍSTICAS: Vivienda para entrar a vivir, exterior con orientación Suroeste. , , Superficie de 56 m2., , Carpintería exterior de PVC y carpintería interior de roble., , Portal con ascensor sin barreras, a cota cero., , Dispone de garaje cerrado opcional, en el mismo edificio con acceso mediante ascensor., , DISTRIBUCIÓN: Salón, cocina equipada, 2 dormitorios y baño., , A DESTACAR: Principalmente que el edificio es de reciente construcción, año 2007, con materiales de gran calidad, además la vivienda, está en muy buen estado., , Si desea más información, no dude en ponerse en contacto con nosotros, le atenderemos gustosamente. Ref: J4379, , Asociación Inmobiliaria PisosPlus, , Inmueble exclusivo, , , ,.",Anuncio actualizado el 7 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,,84215791,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,,"Donostialdea, Guipúzcoa",56,,2019-04-01,"sur, este",210000,0,2,0,0,1,
"Se vende en Altza Buenavista piso de tres habitaciones, salón, cocina y dos baños, en muy buen estado, para entrar a vivir, reciente construcción, totalmente exterior, ventanas de doble cristal, calefacción individual de gas, garaje cerrado opcional, muy bien comunicado con transporte público, cerca de colegios, comercios, etc. Para más información 603420200.",Anuncio actualizado el 1 de marzo,0,0,2,1,0,segunda mano/buen estado,2007,en trámite,planta 3ª exterior,,0,,calefacción individual: gas natural,84438152,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," Avenida BUENAVISTA , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,Avenida BUENAVISTA,"Donostialdea, Guipúzcoa",80,74,2019-04-01,"norte, este",299000,1,3,0,0,0,
"Pasaia. C/Eskalantegi.,En el centro del pueblo, se vende piso a reformar.,Edificio de estructura mixta con fachada y tejado renovados.,Dispone de 51,45 m2 útiles distribuidos en hall, salón, dos habitaciones (Una de ,ellas pequeña), cocina y baño.,Tres huecos exteriores y muy luminosos por la altura y la orientación oeste. ,Bien conservado pero necesita reforma.,No dispone de ascensor en la actualidad.",Anuncio actualizado el 6 de marzo,0,0,1,0,0,segunda mano/para reformar,1944,en trámite,planta 4ª exterior,,0,,no dispone de calefacción,84560883,Piso,,0,Donostia-San Sebastián,Distrito Altza-Bidebieta," eskalantegi , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,eskalantegi,"Donostialdea, Guipúzcoa",55,51,2019-04-01,oeste,99800,0,2,0,0,0,
"PARA ENTRAR A VIVIR. Fácil acceso, sólo 3 escalones. Muy bien comunicado junto a paradas de metro, tren y bus, salida a la variante, farmacia, supermercados, colegios, entidades financieras, etc.. ., , Consta de salón-comedor con cocina americana y salida a terraza comunitaria dormitorio interior, baño con ducha, trastero de 8 m², hall y pasillo., , Calefacción y ACS eléctricos, carpintería exterior oscilo batiente de PVC con Climalit, carpintería interior de roble, pintura lisa, y suelos de tarima flotante., ,PRECIO NEGOCIABLE.",Anuncio actualizado el 28 de marzo,0,0,1,0,0,segunda mano/buen estado,,en trámite,bajo,,0,,,84653448,Piso,,0,Donostia-San Sebastián,Distrito Altza-Bidebieta," , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,,"Donostialdea, Guipúzcoa",62,55,2019-04-01,este,110000,0,1,0,0,0,
"Espléndido chalet adosado en la zona de Alza. En urbanización con frontón y piscina.,Planta Principal: gran salón con chimenea, cocina equipada, sala de plancha, habitación y baño.,Planta Alta: habitación principal con vestidor y baño privativo, 2 habitaciones y 1 baño.,Planta Baja: txoko, baño, trastero y gran garaje (41 m2) con 2 puertas de acceso.,En zona muy tranquila, pero bien equipada (escuelas, zonas deportivas) y comunicada (autobús). A un paso del centro urbano de Pasaia (comercio, topo, tren... )  .",Anuncio actualizado el 22 de marzo,0,1,4,1,0,,2002,,,,0,,,83096393, Casa o chalet,,,Donostia-San Sebastián,Distrito Altza-Bidebieta," , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,,"Donostialdea, Guipúzcoa",200,199,2019-04-01,,575000,0,4,1,1,1,
"Fantástico piso de 99 metros (83 de vivienda + 16 de terraza) distribuido en tres habitaciones, salón cocina y baño.,Todo exterior excepto el baño. Muy luminoso. Tres salidas a terraza desde el salón, la cocina y la habitación principal.,Calefacción en todas la habitaciones. Cocina y baño reformados.,Vistas despejadas, zona tranquila, sin ruidos.,Portal sin barreras arquitectónicas, completamente accesible desde la calle.,En muy buen estado, para entrar a vivir. Prácticamente amueblado.",Anuncio actualizado el 7 de diciembre,0,0,1,1,0,segunda mano/buen estado,,,planta 3ª exterior,,0,,calefacción individual,25449521,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," Paseo de Larratxo, 42 , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,"Paseo de Larratxo, 42","Donostialdea, Guipúzcoa",99,83,2019-04-01,,220000,1,3,0,0,1,
"PASAI ANTXO. Junto a la Alameda amplio piso de 3 habitaciones, salón a balcón, cocina-comedor a balcón, 2 baños y aseo. Terraza. Despensa. Ascensor. Calefacción y agua con gas natural. Buen estado. Puertas de sapeli. Suelos de elondo. Ventanas de madera con doble acristalamiento. Armarios empotrados.",Anuncio actualizado el 13 de marzo,0,0,3,1,0,segunda mano/buen estado,,en trámite,planta 6ª exterior,,0,,calefacción individual: gas natural,40407388,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," Calle Eskalantegi , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,Calle Eskalantegi,"Donostialdea, Guipúzcoa",140,130,2019-04-01,"este, oeste",274000,0,3,0,0,1,
"En un Edificio con ascensor, vendemos un piso de 45 m2 distribuidos en tres dormitorios, cocina, sala, baño y balcón.,Está Para Reformar y Hacerlo a su Gusto.",Anuncio actualizado el 14 de marzo,0,1,1,0,0,segunda mano/para reformar,,en trámite,planta 13ª exterior,,0,,,81548442,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," Serapio Mujika , Barrio Bidebieta , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Bidebieta,Serapio Mujika,"Donostialdea, Guipúzcoa",45,,2019-04-01,,119000,0,3,0,0,0,
"Piso totalmente exterior, de 2 habitaciones, sala, cocina y baño. Con pequeño balcon al que se accede desde la cocina. Armario empotrado. Pequeño trastero en vivienda y en la escalera. Muy luminoso. A dos fachadas. IDEAL INVERSIONISTAS (en la actualidad tiene inquilinos). Calefacción individual gas natural. Con gran terraza en el tejado de uso comunitario.",Anuncio actualizado el 28 de marzo,0,1,1,1,0,segunda mano/buen estado,1930,,planta 1ª exterior,,0,,calefacción individual: gas natural,84436168,Piso,,0,Donostia-San Sebastián,Distrito Altza-Bidebieta," Alcalde Jose Elósegi , Barrio Miracruz , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Miracruz,Alcalde Jose Elósegi,"Donostialdea, Guipúzcoa",57,47,2019-04-01,,169000,0,2,0,0,0,
"Amplio piso de 90m2, 3 dormitorios, sala, cocina, baño y aseo, alto, vistas, luminoso, balcón grande, soleado, 9º de altura con ascensor, sin barreras arquitectónicas, fachada y tejado dejan pagado, calefacción eléctrica, necesita cierta actualización, dispone de trastero amplio, 60€/mes de gastos de comunidad. Zona de mucho transito, bien comunicada y con mucho comercio.",Anuncio actualizado el 12 de enero,0,1,2,1,0,segunda mano/buen estado,,en trámite,planta 9ª exterior,,0,,calefacción individual: gas natural,83828601,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," bertsolari txirrita , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,bertsolari txirrita,"Donostialdea, Guipúzcoa",90,,2019-04-01,este,210000,1,3,1,0,0,
"Plaza Nornahi- Bidebieta I. ALTO, SOLEADISIMO, CON TERRAZA. Venta de vivienda muy amplia y alegre (96m2 útiles) y magníficamente orientada, muy soleada con terraza. Consta de Salón-Comedor con salida a terraza y vistas a la plaza, Amplia Cocina equipada igualmente exterior a la misma terraza; 3 dormitorios exteriores, el principal con cuarto de baño incorporado con muebles a medida y armarios empotrados, 2º baño en pasillo, Hall con empotrado. Muy soleado, todo exterior en esquina, salvo los baños. Orientación sur a una gran plaza.   parqué con calefacción de hilo radiante. Ventanas climalit. Estado fabuloso. Garaje incluído valorado en 22.000€. Zona de reciente construcción con todos los servicios (colegios, supermercado, farmacia, parque, ambulatorio.. . ). Muy bien comunicado con el centro y el resto de barrios de la ciudad. (autobús, topo... ), ,En el entorno de la Bahía de Pasajes, a un paso del Centro de Donostia, con buenas comunicaciones por Bus, Euskotren y salida rápida de la ciudad por carretera.",Anuncio actualizado el 21 de marzo,0,0,2,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,1,,,84750916,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," , Barrio Bidebieta , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Bidebieta,,"Donostialdea, Guipúzcoa",110,96,2019-04-01,"sur, oeste",470000,0,3,0,0,1,
"Damos la bienvenida a la primavera con este magnífico ático para que disfrutes de su estupenda terraza y de las vistas despejadas con sol desde la 13h., En Larratxo, sin vecinos arriba. 3 habitaciones exteriores, baño completo y aseo, amplia y hermosa cocina reformada y un estupendo salón para disfrutar de comidas y cenas con tus amigos o familia., Fachada, tejado y 3 ascensores, renovados. Sin obras pendientes. Piso semi- reformado de salón comedor, cocina, terraza, 3 habitaciones, baño y aseo. Todo exterior. , Todos los servicios a mano, parada bus y topo a pocos metros.,Tenemos plano.",Anuncio actualizado el 21 de marzo,0,0,2,1,0,segunda mano/buen estado,1978,,planta 14ª exterior,,0,,,84754042,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,,"Donostialdea, Guipúzcoa",82,71,2019-04-01,oeste,189500,1,3,0,0,1,
"Piso ALTO EXTERIOR con luz NATURAL, SOL de la mañana en la zona media de Larratxo.,73 m2 útiles distribuidos en 3 dormitorios exteriores, dos con salida a balcón, cocina, salón y baño. ,Carpinteria exterior recién cambiada, PVC doble cristal.,La vivienda está para actualizar.,Ascensor.,Sin barreras arquitectónicas.,Gastos de comunidad 55 € incluido agua y basuras.,Zona con comercios y servicios a mano. a 10 minutos andando de la estación de Euskotren.",Anuncio actualizado el 19 de noviembre,0,1,1,1,0,segunda mano/para reformar,1974,en trámite,planta 8ª exterior,,0,,,83191320,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," Larratxo pasealekua , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,Larratxo pasealekua,"Donostialdea, Guipúzcoa",85,73,2019-04-01,este,145000,0,3,0,0,0,
Una habitación.,Anuncio actualizado el 13 de marzo,0,0,1,0,0,segunda mano/buen estado,,en trámite,bajo exterior,,0,,,84552956,Estudio,,0,Donostia-San Sebastián,Distrito Altza-Bidebieta," Txirrita Bertsolaria PasealeKua, 19 , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,"Txirrita Bertsolaria PasealeKua, 19","Donostialdea, Guipúzcoa",77,,2019-04-01,,140000,0,sin habitación,0,0,0,
"Bonito piso de 80 m construidos. Buena distribución. Cuenta con tres dormitorios y un baño con plato de ducha. Muy luminoso y con vistas despejadas. La vivienda está amueblada y con electrodomésticos. Tiene parque de madera de pino. Dispone de una terraza acristalada y con un amplio armario empotrado. Tiene también un pequeño trastero junto a la vivienda.,La finca dispone de ascensor nuevo.",Anuncio actualizado el 14 de marzo,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 4ª exterior,,0,,,84584362,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," Txirrita Bertsolaria PasealeKua, 3 , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,"Txirrita Bertsolaria PasealeKua, 3","Donostialdea, Guipúzcoa",80,,2019-04-01,oeste,179000,0,3,1,0,1,
"PISO DE 59m² ÚTILES DISTRIBUIDO EN 2 HABITACIONES, SALÓN, COCINA-COMEDOR Y BAÑO CON DUCHA. REFORMADO ÍNTEGRAMENTE HACE 6 AÑOS. COCINA-COMEDOR EXTERIOR A UN AMPLIO BALCÓN CERRADO Y RESTO CON VENTANAS, BAÑO A PATIO. AGUA CALIENTE DE GAS NATURAL, CALEFACCIÓN ELÉCTRICA DE BAJO CONSUMO. SUELO DE PARQUET FLOTANTE, VENTANAS DE ALUMINIO. ZONA CON PARQUES, COLEGIOS, GUARDERÍAS Y MUCHO COMERCIO. BIEN COMUNICADO CON AUTOBÚS CERCANO, A 5 MINUTOS DEL TREN Y DE LA ESTACIÓN DEL METRO DE HERRERA, CERCANO A LA NUEVA ESTACIÓN DEL METRO DE ALZA.",Anuncio actualizado el 21 de febrero,0,0,1,1,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,,30312653,Piso,,0,Donostia-San Sebastián,Distrito Altza-Bidebieta," Calle Roteta Beheko , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,Calle Roteta Beheko,"Donostialdea, Guipúzcoa",60,59,2019-04-01,,156000,0,2,0,0,0,
"Venta piso en Altza, Nerecán Plaza Harrobieta Donostia San Sebastián, , Piso bajo con terraza de 30m², trastero de unos 4m² y garaje doble cerrado de 32m², , Piso de 80m² útiles distribuido en:, , Una habitación individual que da al patio tendedero., Una habitación doble con salida al patio tendedero., Habitación principal doble con baño incorporado y salida a terraza exterior, Un baño a patio tendedero., Cocina amplia totalmente equipada con salida a terraza, Salón amplio de unos 26m² con salida a terraza, , El piso se encuentra en buen estado, es de construcción reciente.,Tiene todas las comodidades necesarias.",Anuncio actualizado el 5 de marzo,0,0,2,0,0,segunda mano/buen estado,,en trámite,bajo exterior,plaza de garaje incluida en el precio,0,,,34823681,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," Calle harrobieta , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,Calle harrobieta,"Donostialdea, Guipúzcoa",94,80,2019-04-01,"sur, oeste",390000,0,3,1,0,1,
"CTI Inversores pone a tu disposición precioso piso, en un entorno natural para aquellos que desean vivir alejados del ruido y la contaminación, con buena zona de aparcamiento, parque infantil y con parada de autobús. que conecta con el centro de la ciudad y barrios adyacentes Piso totalmente reformado y luminoso, con orientación Sur, todo exterior, con hermosas vistas. Amueblado, y cocina equipada, ventanas PVC, sala y habitación con salida a balcón y amplia cocina. Edificio: Obra de fachada y tejado realizado.  ponte en contacto con nosotros y concertaremos una visita.",Anuncio actualizado el 16 de noviembre,0,0,1,1,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,,38094102,Piso,,0,Donostia-San Sebastián,Distrito Altza-Bidebieta," Molinao Bidea , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,Molinao Bidea,"Donostialdea, Guipúzcoa",75,,2019-04-01,sur,164000,0,3,0,0,0,
"CTI inversores, si te gusta la naturaleza y deseas vivir en un lugar confortable, donde prima la tranquilidad y el buen gusto,  esta es tu oportunidad,puedes adquirir esta estupenda villa Casa adosada en zona tranquila y muy bién comunicada. ,Vistas al Puerto de Pasajes y a la montaña, todo el día sol. Piscina y frontón comunitarios.,dos garajes cerrados + txoco con ventanas exteriores y gimnasio, con acceso a la vivienda., 1ª planta hall, salón comedor muy amplio (con cristaleras), habitación, aseo y cocina (con vistas al puerto y piscina) y cuartito. Armarios empotrados, calefacción, gas natural y ventanas pvc. 2ª planta 3 dormitorios (el principal con vestidor y aseo incorporado), otro baño y hermosa terraza. Decorado con mucho gusto, listo para entrar a vivir. ,ponte en contacto con nosotros y concertamos una visita.",Anuncio actualizado el 19 de septiembre,0,0,3,1,0,segunda mano/buen estado,,en trámite,4 plantas,plaza de garaje incluida en el precio,1,,,38139456, Chalet adosado,,,Donostia-San Sebastián,Distrito Altza-Bidebieta," De Darieta Bidea , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,De Darieta Bidea,"Donostialdea, Guipúzcoa",300,175,2019-04-01,"sur, este",615000,0,4,1,1,1,
"Venta de vivienda en Bidebieta en Donostia-San Sebastián., , Situada en Calle Juan Carlos Guerra, un entorno cómodo y bien comunicado por diferentes líneas de bus y a mano de comercios y servicios., , Características:, , Vivienda totalmente exterior y en esquina.  , , Superficie de 86 m2 según catastro., , Dispone de trastero y parking comunitario., , Distribución:, , Consta de: Salón en esquina con amplios ventanales, Cocina equipada con salida a balcón, 3 dormitorios y 2 baños., , A destacar: Principalmente la entrada de luz por su altura, ya que es un 11º piso y las vistas abiertas a la ciudad., , Si desea más información, no dude en llamarnos le atenderemos gustosamente. Ref: J4389, , Asociación Inmobiliaria PisosPlus, ,Inmueble exclusivo.",Anuncio actualizado el 12 de marzo,0,0,2,0,0,,,,planta 11ª exterior,,0,,,84501095,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," , Barrio Bidebieta , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Bidebieta,,"Donostialdea, Guipúzcoa",86,,2019-04-01,"sur, este",239000,0,3,0,0,1,
"ESPECIAL INVERSIÓN: Piso en venta, con inquilino solvente, con contrato de arrendamiento desde el 1 de diciembre del 2017. Renta mensual: 700€/mes. Coqueto piso en venta TODO EXTERIOR en el Barrio de Herrera de Donostia-San Sebastián, junto a la estación del tren y muy cerca de la estación del topo. Superficie construida 60 m², útil 53 m². Consta de hall de entrada, hermosa cocina-comedor, sala, 2 habitaciones (2 dobles) y 1 baño con ducha. Suelos en madera de elondo, armarios, calefacción eléctrica, puertas lacadas en blanco y principal blindada, ventanas en pvc y aluminio. Año construcción 1935. Orientación sur-oeste-norte, muy soleado. Estado certificación: Disponible, Consumo de energía (F) 294 Kw h / m²a, Emisiones (E) 50 Kg CO2 / m²a. ITE hecha y pagada, pendiente de presupuestos y solicitud de ayudas para la ejecución de las obras.",Anuncio actualizado el 12 de diciembre,0,0,1,1,0,segunda mano/buen estado,1935,,planta 2ª exterior,,0,,,38836841,Piso,,0,Donostia-San Sebastián,Distrito Altza-Bidebieta," ermita bidea , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,ermita bidea,"Donostialdea, Guipúzcoa",60,53,2019-04-01,,160000,0,2,0,0,0,
"Bonito y luminoso piso en la Avenida Alcalde Jose Elosegui, en el barrio de Herrera. Reformado y para entrar a vivir. Consta de 105m2 distribuidos en:,- Amplio salón-comedor con grandes ventanales (ventanas Climalit).   ,- Cocina equipada con acceso a balcón.   ,- 3 habitaciones luminosas, una de ellas con acceso a balcón.   ,- Baño equipado con bañera y acceso a patio de tender.   ,* Ubicado en una zona con muy buena comunicación. El piso se encuentra frente a la la parada del topo / autobus de Herrera y a un paso de los accesos a la autopista.  ,Informese para visitarlo.   .",Anuncio actualizado el 18 de marzo,0,1,1,0,0,segunda mano/buen estado,1948,,planta 3ª exterior,,0,,calefacción individual,38952460,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," Alcalde J. Elosegi Hiribidea , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,Alcalde J. Elosegi Hiribidea,"Donostialdea, Guipúzcoa",118,105,2019-04-01,"norte, oeste",305000,1,3,0,0,1,
"En venta piso en Paseo Txingurri de Herrera. Muy luminoso y con orientación sur. Consta de 62m2:,- Salón.   ,- Amplia cocina equipada.   ,- 3 habitaciones, dos de ellas con armarios empotrados y balcón mirador.   ,- Baño con plato de ducha y ventana.   ,- Ventanas de PVC, suelos de madera de roble y puertas también de roble.   ,- Gastos de comunidad: 60€/ mensuales.   ,- Fachada, tejado y portal renovados.    ,* Ubicado en una zona con buenas comunicaciones (topo, autobús y fácil acceso a autopista).   ,Llámenos para visitarlo.  .",Anuncio actualizado el 25 de marzo,0,0,1,1,0,segunda mano/buen estado,1972,en trámite,planta 3ª exterior,,0,,,39780136,Piso,,1,Donostia-San Sebastián,Distrito Altza-Bidebieta," Txingurri Pasealekua , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,Txingurri Pasealekua,"Donostialdea, Guipúzcoa",62,55,2019-04-01,sur,170000,1,3,0,0,0,
