ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Preciosa y moderna vivienda urbana situada en la calle Manzanares, muy cerca de la playa. Está distribuida en coqueta cocina amueblada abierta con ventana al salón, 2 dormitorios con fantásticos armarios empotrados revestidos y 2 cuartos de baño completos con ducha con mampara. Goza de grandes ventanales y buenos acabados. Sin duda una oportunidad única que no podrá dejar escapar.",Anuncio actualizado el 28 de marzo,0,0,2,0,0,segunda mano/buen estado,,,planta 2ª,,0,,,84127336,Piso,,0,Ribeira,Distrito Ribeira," Calle Manzanares , Distrito Ribeira , Ribeira , Barbanza, A Coruña ",Calle Manzanares,,"Barbanza, A Coruña",76,,2019-04-14,,136500,0,2,0,0,0,
"Piso situado en la planta baja de edificio de viviendas con orientación sur. Cuenta entre sus dependencias con 3 habitaciones, 2 baños y cocina amueblada.",Anuncio actualizado el 3 de abril,0,0,2,0,0,segunda mano/buen estado,,,bajo,,0,,,84337630,Piso,,0,Ribeira,Distrito Palmeiras," Calle da Cambra , Distrito Palmeiras , Ribeira , Barbanza, A Coruña ",Calle da Cambra,,"Barbanza, A Coruña",97,,2019-04-14,,86200,0,3,0,0,0,
"Piso situado en la última planta del edificio, que cuenta con orientación sur. Distribuido entre sus dependencias con 2 habitaciones, 2 baños y cocina amueblada. Dispone de ascensor.",Anuncio actualizado el 3 de abril,0,0,2,0,0,segunda mano/buen estado,,,,,0,,,40319409,Piso,,0,Ribeira,Distrito Palmeiras," Calle Vilar , Distrito Palmeiras , Ribeira , Barbanza, A Coruña ",Calle Vilar,,"Barbanza, A Coruña",59,,2019-04-14,,77400,0,2,0,0,0,
"La vivienda consta de una superficie construida de 76 m2. El inmueble pertenece a la promoción VIRXE DE GUADALUPE, que se encuentra en la Plaza Virgen de Guadalupe, en el municipio de Rianxo, provincia de A Coruña.",Anuncio actualizado el 4 de abril,0,0,1,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,0,,,84339030, Casa o chalet independiente,,,Rianxo,Plaza Castelao," Plaza Castelao , Rianxo , Barbanza, A Coruña ",,,"Barbanza, A Coruña",76,,2019-04-14,,79450,0,2,0,0,0,
"La vivienda consta de una superficie construida de 61 m2. El inmueble pertenece a la promoción VIRXE DE GUADALUPE, que se encuentra en la Plaza Virgen de Guadalupe, en el municipio de Rianxo, provincia de A Coruña. Dispone de una plaza de garaje y un cuarto trastero en conjunto, incluidos en el precio.",Anuncio actualizado el 3 de abril,0,0,1,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,0,,,84339059, Casa o chalet independiente,,,Rianxo,Plaza Castelao," Plaza Castelao , Rianxo , Barbanza, A Coruña ",,,"Barbanza, A Coruña",61,,2019-04-14,,58665,0,1,0,0,0,
"La vivienda consta de una superficie construida de 71 m2. El inmueble pertenece a la promoción VIRXE DE GUADALUPE, que se encuentra en la Plaza Virgen de Guadalupe, en el municipio de Rianxo, provincia de A Coruña. Dispone de plaza de garaje en conjunto, incluida en el precio.",Anuncio actualizado el 3 de abril,0,0,1,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,0,,,84339060, Casa o chalet independiente,,,Rianxo,Plaza Castelao," Plaza Castelao , Rianxo , Barbanza, A Coruña ",,,"Barbanza, A Coruña",72,,2019-04-14,,60560,0,2,0,0,0,
"Piso en venta en Boiro (La Coruña). Piso de 2 habitaciones, 2 baños y salón-comedor con cocina americana amueblada. La finca cuenta con portero automático. Se encuentra en Escarabote, próximo a la ensenada de Boiro, localidad de la que dista tan solo 3 km. Se vende en conjunto con una plaza de garaje, incluida en el precio, que cuenta con un trastero como anejo inseparable, también incluido en el precio.",Anuncio actualizado el 30 de marzo,0,0,2,0,0,segunda mano/buen estado,,,bajo,plaza de garaje incluida en el precio,0,,,84473538,Piso,,0,Boiro,Avenida de Compostela," Avenida de Compostela , Boiro , Barbanza, A Coruña ",,,"Barbanza, A Coruña",79,,2019-04-14,,95500,0,2,0,0,0,
"Piso en venta en Boiro (La Coruña). Piso de 2 habitaciones, 1 baño y salón-comedor con cocina americana amueblada. Dispone de terraza con tendedero. La finca cuenta con portero automático. Se encuentra en Escarabote, próximo a la ensenada de Boiro, localidad de la que dista tan solo 3 km. Se vende en conjunto con una plaza de garaje, incluida en el precio, que cuenta con un trastero como anejo inseparable, también incluido en el precio.",Anuncio actualizado el 30 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 3ª,plaza de garaje incluida en el precio,0,,,84473539,Piso,,0,Boiro,Avenida de Compostela," Avenida de Compostela , Boiro , Barbanza, A Coruña ",,,"Barbanza, A Coruña",70,,2019-04-14,,91000,0,2,0,0,0,
"Se vende bar en funcionamiento, totalmente equipado, con vivienda al lado y jardín.,En la zona de Oleiros, en una zona muy tranquila, en plena naturaleza.,Con 1.000 metros cuadrados de terreno.,Infórmese.",Anuncio actualizado el 9 de abril,0,0,1,0,0,segunda mano/buen estado,2000,en trámite,,plaza de garaje incluida en el precio,1,,,31108583, Casa o chalet independiente,,,Ribeira,Distrito Corrubedo-Oleiros-Olveira," Lugar Lixo , Distrito Corrubedo-Oleiros-Olveira , Ribeira , Barbanza, A Coruña ",Lugar Lixo,,"Barbanza, A Coruña",1000,,2019-04-14,,130000,0,1,0,0,1,
"Casa de piedra en calle peatonal, para reconstruir, con fachada a dos calles. Tiene dos plantas de 30 m² cada una. Se permiten bajo + 2 plantas + bajo cubierta.",Anuncio actualizado el 23 de enero,0,0,1,0,0,segunda mano/para reformar,,inmueble exento,2 plantas,,0,,,33647201, Casa de pueblo,,,Puebla del Caramiñal,igrexa," igrexa , Puebla del Caramiñal , Barbanza, A Coruña ",,,"Barbanza, A Coruña",60,,2019-04-14,,19000,0,1,0,0,0,
"Casa de piedra para rehabilitar en Ribeira.,107 m2 divididos en 3 plantas y garaje.,89.000 €,(impuestos no incluidos),Infórmese.",Anuncio actualizado el 8 de abril,0,0,2,0,0,segunda mano/para reformar,1900,inmueble exento,3 plantas,,0,,,39583780, Chalet pareado,,,Ribeira,Distrito Ribeira," Portugal , Distrito Ribeira , Ribeira , Barbanza, A Coruña ",Portugal,,"Barbanza, A Coruña",107,,2019-04-14,,89000,0,3,0,0,0,
"Precioso apartamento en zona privilegiada de Palmeira - Riveira.,Zona residencial del núcleo urbano, distante de la playa menos de 200 ml.,Construcción con materiales de 1ª calidad, con video portero, equipo de domótica y equipado con mobiliario de diseño y electrodomésticos de alta eficiencia energética.",Anuncio actualizado el 4 de marzo,0,0,1,1,0,segunda mano/buen estado,2012,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,1,,,82320788,Ático,,1,Ribeira,Distrito Palmeiras," Urbanización Mondelo , Urb. Urbanización Mondelo , Distrito Palmeiras , Ribeira , Barbanza, A Coruña ",Urb. Urbanización Mondelo,Urbanización Mondelo,"Barbanza, A Coruña",65,56,2019-04-14,sur,86000,0,2,1,0,1,
"apartamento en palmeira ribeira la coruña situado en el centro del pueblo cerca de la playa con todos los servicios cerca tales como centro de salud farmacia restaurantes supermercados.,calidades muy buenas con una amplia terraza vistas al mar precios increíbles aprovecha nuestras ocasiones",Anuncio actualizado el 20 de septiembre,0,0,2,1,0,segunda mano/buen estado,2005,en trámite,bajo exterior,plaza de garaje incluida en el precio,0,,,32076974,Piso,,1,Ribeira,Distrito Carreira-Castiñeiras-Aguiño," Calle do vilara , Urb. gesprocar , Distrito Carreira-Castiñeiras-Aguiño , Ribeira , Barbanza, A Coruña ",Urb. gesprocar,Calle do vilara,"Barbanza, A Coruña",70,60,2019-04-14,este,75000,1,2,1,0,1,
"Apartamento en Aguiño (Riveira) próximo a la playa. 74 m2 aprox. Amueblado, dos dormitorios, salón, cocina y dos baños. Plaza de garaje y trastero. Exterior con balcón y terraza, zona de barbacoa y jardín comunitario. Situado en un entorno tranquilo, con tiendas de alimentación y farmacia cercanos.",Anuncio actualizado el 12 de febrero,0,0,2,0,0,,,en trámite,planta 1ª exterior,,1,,,82972945,Piso,,,Ribeira,Distrito Carreira-Castiñeiras-Aguiño," Calle de Noro , Distrito Carreira-Castiñeiras-Aguiño , Ribeira , Barbanza, A Coruña ",Calle de Noro,,"Barbanza, A Coruña",74,,2019-04-14,,84000,0,2,0,0,1,
"PISO SEMINUEVO CON ASCENSOR, 2 HABITACIONES, 2 BAÑOS, SALÓN COMEDOR, COCINA EQUIPADA, PLAZA DE GARAJE Nº 16 DE 10,50 M2 Y TRASTERO Nº 42 DE 4,30 M2 EN SÓTANO. CALEFACCIÓN. TODO ELÉCTRICO. A PIÉ DE PLAYA. SITO EN URBANIZACIÓN PORTO PALMEIRA. GASTOS DE COMUNIDAD 55€ MENSUALES LA VIVIENDA Y EL GARAJE 90€ ANUALES.",Anuncio actualizado el 28 de diciembre,0,0,2,0,0,segunda mano/buen estado,2006,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: eléctrica,83697445,Piso,,1,Ribeira,Distrito Palmeiras," Calle Arrochela Palmeira San Pedro , Urb. URBANIZACIÓN PORTO PALMEIRA , Distrito Palmeiras , Ribeira , Barbanza, A Coruña ",Urb. URBANIZACIÓN PORTO PALMEIRA,Calle Arrochela Palmeira San Pedro,"Barbanza, A Coruña",75,68,2019-04-14,sur,120000,1,2,1,0,0,
"RIAS BAIXAS,Piso de tres habitaciones, dos cuartos de baño garaje y trastero en bonita urbanización a dos minutos de la playa en la Ria de Arousa.",Anuncio actualizado el 22 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,84757520,Piso,,0,Ribeira,Distrito Carreira-Castiñeiras-Aguiño," Calle da Xunqueira, 4 a , Distrito Carreira-Castiñeiras-Aguiño , Ribeira , Barbanza, A Coruña ","Calle da Xunqueira, 4 a",,"Barbanza, A Coruña",100,,2019-04-14,,115000,0,3,1,0,0,
piso totalmente amueblado listo para entrar sin necesidad de hacer reformas esta bien situado al 50mts de la playa restaurantes también al lado supermercado a 10 minutos andando zona muy tranquila tanto de día como de noche. Por favor preferible whatsap.,Anuncio actualizado el 9 de abril,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,84784508,Piso,,1,Rianxo,"Calle Pedra Vixia, 6"," Calle Pedra Vixia, 6 , Rianxo , Barbanza, A Coruña ",,,"Barbanza, A Coruña",65,60,2019-04-14,este,60000,0,2,0,0,0,
"se alquila ático compuesto de 2 habitaciones 2 baños, salón, cocina, cuRTO DE Lavado y plaza de garaje., distribución:, terraza descubierta de 15 m2, 2 vecinos en el edificio, la casa dispone de:,portero automático",Anuncio actualizado el 31 de marzo,0,0,1,1,0,segunda mano/buen estado,2007,no indicado,planta 4ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: eléctrica,31084077,Ático,,1,Ribeira,Distrito Ribeira," Calle Xoana Torres, 4 , Distrito Ribeira , Ribeira , Barbanza, A Coruña ","Calle Xoana Torres, 4",,"Barbanza, A Coruña",74,,2019-04-14,"norte, este, oeste",89000,0,2,1,0,1,
"Vivienda-apartamento en la segunda planta de un edificio de dos plantas, el bloque está compuesto por cuatro viviendas. El apartamento cuenta con sesenta y cinco metros cuadrados útiles. Consta de vestíbulo, salón, cocina completa, un cuarto de baño completo, dos dormitorios muy amplios y despensa. Toda la vivienda está totalmente amueblada. El edificio se encuentra situado en la zona del puerto, a tan solo 30 metros de la playa.",Anuncio actualizado el 8 de abril,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 2ª interior,,0,,,84878037,Piso,,0,Ribeira,Distrito Carreira-Castiñeiras-Aguiño," Calle Cobasa, 6 , Distrito Carreira-Castiñeiras-Aguiño , Ribeira , Barbanza, A Coruña ","Calle Cobasa, 6",,"Barbanza, A Coruña",75,65,2019-04-14,,80000,0,2,0,0,0,
"Vivienda en planta baja situada en la Urbanización Escarbote, una zona residencial y tranquila a 10 minutos a pie del mar.",Anuncio actualizado el 7 de febrero,0,0,1,0,0,,,,,,0,,,83302534,Estudio,,,Boiro,," , Boiro , Barbanza, A Coruña ",,,"Barbanza, A Coruña",63,,2019-04-14,,71000,0,sin habitación,0,0,0,
"Piso con terraza ubicado en una zona residencial y tranquila, cerca de la playa y el muelle de la localidad.",Anuncio actualizado el 23 de enero,0,0,1,0,0,,,,,,0,,,83595290,Estudio,,,Boiro,," , Boiro , Barbanza, A Coruña ",,,"Barbanza, A Coruña",53,,2019-04-14,,60000,0,sin habitación,0,0,1,
"Vivienda en edificio con ascensor en una zona residencial cercana a la costa.,Fantásticas viviendas en Escarabotiño, Boiro. De 1 a 3 dormitorios y 1 o 2 baños. Todas las viviendas disponen de parking y trastero. Hay posibilidad de adquirir más plazas de parking en el mismo edificio (consulta el precio y la disponibilidad). Con buenos acabados que incluyen aislante en cámara, carpintería exterior de aluminio, acristalamiento con cámara y persianas metálicas. Los suelos son de parqué y de cerámico en las zonas húmedas. Finca con ascensor. Algunas viviendas disponen de terrazas y excelentes vistas al mar. Situadas en una zona residencial cercana a la costa.",Anuncio actualizado el 4 de marzo,0,0,2,0,0,promoción de obra nueva,,no indicado,,plaza de garaje incluida en el precio,0,,,81425773,Piso,,1,Boiro,," , Boiro , Barbanza, A Coruña ",,,"Barbanza, A Coruña",65,,2019-04-14,,67900,0,2,1,0,0,
"Vivienda que dispone de plaza de garaje y trastero-tendedero. Solicita más información sin compromiso.,Promoción financiada por Sareb. Para conocer la titularidad de la promoción y datos adicionales sobre la misma, contacte con la empresa responsable de la comercialización del activo, indicada en el apartado Pregunta al anunciante."" , ""¡Viviendas en Ribeira! A unos 800 metros de la playa de A Taca o de la Playa de la Muralla y a 1 km. de la playa de A Catía. En urbanización totalmente cerrada con más de 1200m² de amplias zonas comunes, barbacoa y terraza para uso y disfrute de todos los propietarios. Además, la zona dispone de todos los servicios básicos. Todas las viviendas disponen de plaza de garaje y trastero-tendedero, con toma de electricidad y agua conectada con su correspondiente vivienda. Aprovecha esta fantástica oportunidad y contacta con nosotros hoy mismo, te informaremos sin compromiso. Promotor: GRUPO BALDOMERO FARIÑA, S. L. : B36358463. Colabora en la comercialización: SERVIHABITAT SERVICIOS INMOBILIARIOS, S. L. U. , (CIF B66082629). La información contenida en la presente descripción ha sido facilitada por el propietario y proviene de sus fuentes, por lo que Servihabitat queda eximida de cualquier responsabilidad que se derive de la inexactitud de dichos contenidos. Las imágenes son de muestra, los pisos se venden sin amueblar.,Promoción financiada por Sareb. Para conocer la titularidad de la promoción y datos adicionales sobre la misma, contacte con la empresa responsable de la comercialización del activo, indicada en el apartado Pregunta al anunciante.",Anuncio actualizado el 11 de abril,0,0,1,0,0,promoción de obra nueva,,no indicado,,plaza de garaje incluida en el precio,1,,,84383290,Piso,,,Ribeira,Distrito Carreira-Castiñeiras-Aguiño," , Distrito Carreira-Castiñeiras-Aguiño , Ribeira , Barbanza, A Coruña ",,,"Barbanza, A Coruña",74,,2019-04-14,,60400,0,2,1,0,0,
"Vivienda que dispone de plaza de garaje y trastero-tendedero. Solicita más información sin compromiso.,Promoción financiada por Sareb. Para conocer la titularidad de la promoción y datos adicionales sobre la misma, contacte con la empresa responsable de la comercialización del activo, indicada en el apartado Pregunta al anunciante."" , ""¡Viviendas en Ribeira! A unos 800 metros de la playa de A Taca o de la Playa de la Muralla y a 1 km. de la playa de A Catía. En urbanización totalmente cerrada con más de 1200m² de amplias zonas comunes, barbacoa y terraza para uso y disfrute de todos los propietarios. Además, la zona dispone de todos los servicios básicos. Todas las viviendas disponen de plaza de garaje y trastero-tendedero, con toma de electricidad y agua conectada con su correspondiente vivienda. Aprovecha esta fantástica oportunidad y contacta con nosotros hoy mismo, te informaremos sin compromiso. Promotor: GRUPO BALDOMERO FARIÑA, S. L. : B36358463. Colabora en la comercialización: SERVIHABITAT SERVICIOS INMOBILIARIOS, S. L. U. , (CIF B66082629). La información contenida en la presente descripción ha sido facilitada por el propietario y proviene de sus fuentes, por lo que Servihabitat queda eximida de cualquier responsabilidad que se derive de la inexactitud de dichos contenidos. Las imágenes son de muestra, los pisos se venden sin amueblar.,Promoción financiada por Sareb. Para conocer la titularidad de la promoción y datos adicionales sobre la misma, contacte con la empresa responsable de la comercialización del activo, indicada en el apartado Pregunta al anunciante.",Anuncio actualizado el 11 de abril,0,0,1,0,0,promoción de obra nueva,,no indicado,,plaza de garaje incluida en el precio,1,,,84383291,Piso,,,Ribeira,Distrito Carreira-Castiñeiras-Aguiño," , Distrito Carreira-Castiñeiras-Aguiño , Ribeira , Barbanza, A Coruña ",,,"Barbanza, A Coruña",75,,2019-04-14,,60400,0,2,1,0,0,
"Bonita casa para restaurar, con mucha luz de 170m2, con 4 habitaciones, 2 baños, salón cocina, tiene una segunda edificación de 30 m2 con muchas posibilidades, estupendas vistas a la ria de Arousa, donde se encuentran sus estupendas playas a tan solo 200m.,NEGOCIABLE.",Anuncio actualizado el 13 de febrero,0,0,2,0,0,segunda mano/para reformar,,en trámite,2 plantas,,0,,,40523498, Casa rural,,,Rianxo,," , Rianxo , Barbanza, A Coruña ",,,"Barbanza, A Coruña",170,160,2019-04-14,,43000,0,4,0,0,0,
"Ático, con dos terrazas, con impresionantes vistas al mar, completamente amueblado, cocina amueblada por  the singular kitchen con electrodomésticos acero, completamente nuevo, plaza de garaje de 20m, trastero de 13m, muy buenas calidades de construcción., distribución:, terraza descubierta de 14 m2,3 vecinos en el edificio.",Anuncio actualizado el 7 de abril,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 4ª exterior,plaza de garaje incluida en el precio,1,,,1634081,Ático,,1,Boiro,"Avenida Peralto, 2"," Avenida Peralto, 2 , Boiro , Barbanza, A Coruña ",,,"Barbanza, A Coruña",74,64,2019-04-14,"sur, este",110000,0,2,1,0,1,
"Piso distribuido en salón-comedor, cocina, 2 habitaciones y 2 baños. Situado próximo al centro del municipio, en una zona con bonitos paisajes y buenas comunicaciones.",Anuncio actualizado el 21 de febrero,0,0,2,0,0,segunda mano/buen estado,,,planta 2ª,plaza de garaje incluida en el precio,0,,,37195051,Piso,,1,Rianxo,Calle rianxiño," Calle rianxiño , Rianxo , Barbanza, A Coruña ",,,"Barbanza, A Coruña",90,65,2019-04-14,,83300,0,2,0,0,0,
Casa adosada a 200 m de la playa. Precio 150.000 incluye pinar maderero de 260 m2 y terreno urbanizable de 511 m2.,Anuncio actualizado el 8 de abril,0,0,3,0,0,segunda mano/buen estado,,no indicado,3 plantas,,0,,,81660622, Chalet adosado,,,Ribeira,Distrito Ribeira," Calle Ameixida, 34 , Distrito Ribeira , Ribeira , Barbanza, A Coruña ","Calle Ameixida, 34",,"Barbanza, A Coruña",260,,2019-04-14,,150000,0,5,0,0,0,
Precio negociable.,Anuncio actualizado el 7 de abril,0,0,1,1,0,segunda mano/buen estado,2015,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,81715031,Piso,,1,Boiro,"Calle Cimadevila, 18"," Calle Cimadevila, 18 , Boiro , Barbanza, A Coruña ",,,"Barbanza, A Coruña",38,,2019-04-14,,72000,1,1,1,1,1,
Piso de 2 habitaciones y 2 baños ubicado en una finca con ascensor. Situado en el término municipal de Cabo de la Cruz.,Anuncio actualizado el 1 de febrero,0,0,2,0,0,segunda mano/buen estado,,,planta 4ª exterior,,0,,,83556656,Piso,,1,Boiro,Camino Xeral Cabo de Cruz Pesqueira," Camino Xeral Cabo de Cruz Pesqueira , Boiro , Barbanza, A Coruña ",,,"Barbanza, A Coruña",85,75,2019-04-14,,60000,0,2,0,0,0,
"Piso en planta 2º de edificio con ascensor distribuido en salón, cocina independiente amueblada con salida a lavadero, 2 dormitorios con armarios empotrados y 2 baños.,Suelos de tarima, calefacción y agua caliente eléctrica, armarios empotrados,Incluye en el precio PLAZA DE GARAJE Y TRASTERO,\""Activo bancario,¿Quieres más información? Llámame al 647 455 215 (Ana Vázquez) y VENAVER esta propiedad Ref. A-G0003\.",Anuncio actualizado el 13 de abril,0,0,2,1,0,segunda mano/buen estado,2008,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,83898108,Piso,,1,Ribeira,Distrito Ribeira," , Distrito Ribeira , Ribeira , Barbanza, A Coruña ",,,"Barbanza, A Coruña",69,59,2019-04-14,,77000,0,2,1,0,0,
"Piso en primera planta con ascensor situado en el centro de Ribeira. Superficie construída de 59,89m2, la vivienda está distribuida en salón-comedor, cocina, 2 dormitorios y baño. Garaje y trastero.,Zona céntrica, próxima a centros educativos, parque infantil y superficies comerciales. ,Procedencia bancaria.",Anuncio actualizado el 1 de marzo,0,0,1,1,0,segunda mano/buen estado,2008,,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,83903030,Piso,,1,Ribeira,Distrito Ribeira," Carlos Casares , Distrito Ribeira , Ribeira , Barbanza, A Coruña ",Carlos Casares,,"Barbanza, A Coruña",59,,2019-04-14,,78400,0,2,1,0,1,
"Piso en 2ª planta de edificio residencial con ascensor construido en el año 2006, próximo a zona de colegios, parque infantil y supermercados. El piso tiene una superficie construida de 75,7 m2 y útil y está dividido en salón-comedor, cocina con muebles, 2 dormitorios con armarios empotrados y 2 baños. Se vende conjuntamente con un trastero situado en la planta semisótano con superficie de 1,85 m2 útiles.",Anuncio actualizado el 15 de febrero,0,1,2,1,0,segunda mano/buen estado,2006,,planta 2ª exterior,,0,,,81444737,Piso,,1,Ribeira,Distrito Ribeira," Calle Xohana Torres , Distrito Ribeira , Ribeira , Barbanza, A Coruña ",Calle Xohana Torres,,"Barbanza, A Coruña",75,57,2019-04-14,,90200,0,2,1,0,1,
"Piso en planta 4ª en edificio residencial sin ascensor, situado a unos 300m de la playa de Barraña. Exterior, distribuido en salón-comedor con pequeña terraza, cocina independiente con balcón, 3 dormitorios, 1 baño, despensa y lavadero, con 95 metros cuadrados de superficie construida aproximada según datos registrales. Tiene como anejo 1 trastero en el desván señalado con la letra D. Procedencia bancaria.",Anuncio actualizado el 29 de enero,0,0,1,0,0,segunda mano/buen estado,1976,,planta 4ª exterior,,0,,,37596906,Piso,,0,Boiro,Avenida de compostela," Avenida de compostela , Boiro , Barbanza, A Coruña ",,,"Barbanza, A Coruña",100,95,2019-04-14,,128300,0,3,0,0,1,
"Vivienda en entreplanta de edificio residencial, situado en el centro de Ribeira, próximo al puerto deportivo y a la nueva lonja. Acondicionada actualmente como oficina con 67,67 m2 de superficie útil según datos registrales, dividida en sala-comedor, 2 habitaciones y 1 baño. Totalmente exterior, amplia fachada con visibilidad desde exterior, ideal para oficina. Procedencia bancaria.",Anuncio actualizado el 6 de febrero,0,0,1,0,0,segunda mano/buen estado,2003,,entreplanta exterior,,0,,,84176077,Piso,,1,Ribeira,Distrito Ribeira," Sorribas , Distrito Ribeira , Ribeira , Barbanza, A Coruña ",Sorribas,,"Barbanza, A Coruña",67,,2019-04-14,,111000,0,2,0,0,0,
"¡Este apartamento lo tiene todo!,Al lado de la playa de Castiñeiras, terraza con vistas al mar, amueblado sin apenas uso, ya para entrar a vivir. Es luminoso y espacioso 79 m2 y paga muy poco de comunidad. ,Consta 2 dormitorios muy amplios, salón comedor con salida a una terraza, cocina americana, cuarto de baño, calefacción, ventanas tipo climalit, puerta de seguridad, amueblado, etc.,Precio 80.000€ Impuestos no incluidos.,Infórmese.",Anuncio actualizado el 9 de abril,0,0,1,1,0,segunda mano/buen estado,2003,en trámite,planta 1ª exterior,,0,,calefacción individual: eléctrica,29599816,Piso,,0,Ribeira,Distrito Carreira-Castiñeiras-Aguiño," Camino Xeral , Distrito Carreira-Castiñeiras-Aguiño , Ribeira , Barbanza, A Coruña ",Camino Xeral,,"Barbanza, A Coruña",65,,2019-04-14,,80000,0,2,0,0,1,
"Apartamento de 2 dormitorios con amplia terraza de 30 m2 en Aguiño.,Excelente situación, muy cerca de la playa y del centro del pueblo. ,Consta de 2 dormitorios, 2 baños, cocina independiente, salón, balcón y amplia terraza de 30 m2 con toldo.,Se vende totalmente amueblado.,Plaza de garaje amplia y trastero incluidos en el precio. ,110.000 €,(impuestos no incluidos),Infórmese.",Anuncio actualizado el 9 de abril,0,0,2,1,0,segunda mano/buen estado,2004,en trámite,bajo exterior,plaza de garaje incluida en el precio,0,,,32487242,Piso,,0,Ribeira,Distrito Carreira-Castiñeiras-Aguiño," Calle castelao , Distrito Carreira-Castiñeiras-Aguiño , Ribeira , Barbanza, A Coruña ",Calle castelao,,"Barbanza, A Coruña",75,,2019-04-14,,110000,0,2,1,0,1,
"Loft al lado del ayuntamiento, muy bien ubicado y totalmente equipado. Cocina amueblada, dormitorio-salón con sofá cama y baño con plato de ducha. Garaje y trastero incluidos en el precio. Amueblado. Ideal como inversion para alquiler.",Anuncio actualizado el 11 de marzo,0,0,1,1,0,segunda mano/buen estado,,,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,32527389,Estudio,,1,Puebla del Caramiñal,Camino gasset," Camino gasset , Puebla del Caramiñal , Barbanza, A Coruña ",,,"Barbanza, A Coruña",37,,2019-04-14,este,49000,0,sin habitación,1,0,0,
"Dúplex en Cubeliños.,Excelente situación, en una zona tranquila, próxima al centro de la ciudad.,En la parte de abajo consta de salón,comedor, cocina independiente totalmente amueblada con electrodomésticos y una habitación con baño.,En la parte de arriba consta de 2 habitaciones y un amplio cuarto de baño.,Completamente amueblado, listo para entrar a vivir.,Infórmese.",Anuncio actualizado el 9 de abril,0,0,2,1,0,segunda mano/buen estado,2001,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,1,,calefacción individual: eléctrica,33204440,Dúplex,,0,Ribeira,Distrito Ribeira," Calle cubeliños , Urb. Cubeliños Fase II - Color salmón , Distrito Ribeira , Ribeira , Barbanza, A Coruña ",Urb. Cubeliños Fase II - Color salmón,Calle cubeliños,"Barbanza, A Coruña",101,94,2019-04-14,,108000,0,3,1,0,0,
"ÚLTIMA vivienda de obra nueva con 1 dormitorio, baño y cocina americana. Garaje 6000 €, trastero 2000 €. Muy cerca de todos los servicios como supermercados, centro de salud, pistas de juegos, playa del Arenal, polideportivo,...",Anuncio actualizado el 6 de febrero,0,0,1,1,0,segunda mano/buen estado,2012,,planta 1ª exterior,plaza de garaje por 6.000 eur adicionales,0,,,33428268,Estudio,,1,Puebla del Caramiñal,venecia," venecia , Puebla del Caramiñal , Barbanza, A Coruña ",,,"Barbanza, A Coruña",48,,2019-04-14,este,53000,1,sin habitación,1,0,0,
"Piso muy amplio en Ribeira.,Consta de 3 dormitorios, 1 baño, cocina independiente y salón. ,Todo exterior. ,Se vende totalmente amueblado, listo para entrar a vivir. ,Infórmese.",Anuncio actualizado el 9 de abril,0,0,1,0,0,segunda mano/buen estado,1968,en trámite,planta 1ª exterior,,0,,,33781467,Piso,,0,Ribeira,Distrito Ribeira," Calle 9 de agosto , Distrito Ribeira , Ribeira , Barbanza, A Coruña ",Calle 9 de agosto,,"Barbanza, A Coruña",85,,2019-04-14,,46500,0,3,0,0,0,
"Amplio apartamento al lado del ayuntamiento, con 2 dormitorios, 2 baños, cocina independiente con acceso a tendal cubierto y salón con pequeña terraza. Calefacción eléctrica. Ascensor. Amueblado. A 200 metros de la Playa del Arenal y demás servicios sin necesidad de coger el coche.",Anuncio actualizado el 29 de enero,0,0,2,1,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,,34776988,Piso,,1,Puebla del Caramiñal,Carretera Gasset," Carretera Gasset , Puebla del Caramiñal , Barbanza, A Coruña ",,,"Barbanza, A Coruña",79,,2019-04-14,"sur, este, oeste",67000,0,2,0,0,1,
