ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"LANDABARRI, ¡PROYECTO DE REFERENCIA EN BIZKAIA!,Residencial Landabarri es un referente en Bizkaia ya que más de 420 familias han decidido disfrutarlo. Por eso, seguimos adelante con una nueva fase en marcha, en la que podrás disponer de tu vivienda el año que viene. ,Un proyecto altamente personalizable y totalmente equipado, incluyendo garaje y trastero en el precio. Viviendas a la carta desde 195.000 €, todas con amplias terrazas, lo que siempre has querido.,Landabarri cuenta, además, con Club Landabarri, un espacio de ocio y deporte (pistas de padel, piscinas, cafetería-restaurante) donde toda tu familia podrá disfrutar al lado de casa, si así lo decides, es optativo. ,No somos cooperativa, y contamos con la garantía de Kutxabank y la experiencia de Construcciones Sukia, S. A. , más de 40 años al servicio de tu bienestar. Porque tu casa nos importa tanto como la nuestra."" , ""¡Bienvenido al proyecto de referencia en Bizkaia! Tras el éxito obtenido por Construcciones Sukia en la venta de los tres primeros edificios singulares en Landabarri (Derio), la empresa lanza un nuevo proyecto.,Residencial Landabarri es ya un referente en Bizkaia; 420 familias han decidido vivir en una zona segura, tranquila y rodeada de naturaleza a tan sólo 12 minutos del centro de Bilbao y con todos los servicios a su alcance(zonas verdes, área comercial, extensa red de bidegorris, parques de juegos infantiles, polideportivo, colegios e ikastolas, etc. ),Su ubicación, a un paso de la autovía, facilita la entrada y salida a Bilbao, permitiendo olvidar para siempre los habituales atascos en La Avanzada y el Corredor del Txorierri.,El nuevo edificio contará con 15 fantásticas viviendas de 2 y 3 habitaciones, pudiendo redistribuir los espacios según las necesidades.,Viviendas altamente personalizables, con amplias terrazas y totalmente equipadas (cocina, armarios, mueble de baño…), además de garaje y trastero incluido en el mismo precio. Todo ello desde sólo 185.000€ + IVA.,Esto hace que se haya convertido en el proyecto de referencia del Gran Bilbao y con la mejor relación calidad-precio del momento.,Siendo vecino del edificio se podrá optar a pertenecer al Club Landabarri, un espacio de ocio y deporte donde toda la familia podrá disfrutar de sus instalaciones (pistas de pádel, piscinas, cafetería-restaurante).,No somos cooperativa, y contamos con la garantía de Kutxabank y la experiencia de Construcciones Sukia, S. A. , más de 40 años al servicio de tu bienestar. ,Más información en C/ Lainomendi 11.,Porque tu casa nos importa tanto como la nuestra.",Anuncio actualizado el 12 de febrero,0,0,1,0,0,promoción de obra nueva,,,bajo exterior,plaza de garaje incluida en el precio,1,,,83406132,Piso,,1,Derio,Calle Gaztañatxu Kalea s/n," Calle Gaztañatxu Kalea s/n , Derio , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",55,,2019-03-30,,200000,1,1,0,1,1,
"LANDABARRI, ¡PROYECTO DE REFERENCIA EN BIZKAIA!,Residencial Landabarri es un referente en Bizkaia ya que más de 420 familias han decidido disfrutarlo. Por eso, seguimos adelante con una nueva fase en marcha, en la que podrás disponer de tu vivienda el año que viene. ,Un proyecto altamente personalizable y totalmente equipado, incluyendo garaje y trastero en el precio. Viviendas a la carta desde 195.000 €, todas con amplias terrazas, lo que siempre has querido.,Landabarri cuenta, además, con Club Landabarri, un espacio de ocio y deporte (pistas de padel, piscinas, cafetería-restaurante) donde toda tu familia podrá disfrutar al lado de casa, si así lo decides, es optativo. ,No somos cooperativa, y contamos con la garantía de Kutxabank y la experiencia de Construcciones Sukia, S. A. , más de 40 años al servicio de tu bienestar. Porque tu casa nos importa tanto como la nuestra."" , ""¡Bienvenido al proyecto de referencia en Bizkaia! Tras el éxito obtenido por Construcciones Sukia en la venta de los tres primeros edificios singulares en Landabarri (Derio), la empresa lanza un nuevo proyecto.,Residencial Landabarri es ya un referente en Bizkaia; 420 familias han decidido vivir en una zona segura, tranquila y rodeada de naturaleza a tan sólo 12 minutos del centro de Bilbao y con todos los servicios a su alcance(zonas verdes, área comercial, extensa red de bidegorris, parques de juegos infantiles, polideportivo, colegios e ikastolas, etc. ),Su ubicación, a un paso de la autovía, facilita la entrada y salida a Bilbao, permitiendo olvidar para siempre los habituales atascos en La Avanzada y el Corredor del Txorierri.,El nuevo edificio contará con 15 fantásticas viviendas de 2 y 3 habitaciones, pudiendo redistribuir los espacios según las necesidades.,Viviendas altamente personalizables, con amplias terrazas y totalmente equipadas (cocina, armarios, mueble de baño…), además de garaje y trastero incluido en el mismo precio. Todo ello desde sólo 185.000€ + IVA.,Esto hace que se haya convertido en el proyecto de referencia del Gran Bilbao y con la mejor relación calidad-precio del momento.,Siendo vecino del edificio se podrá optar a pertenecer al Club Landabarri, un espacio de ocio y deporte donde toda la familia podrá disfrutar de sus instalaciones (pistas de pádel, piscinas, cafetería-restaurante).,No somos cooperativa, y contamos con la garantía de Kutxabank y la experiencia de Construcciones Sukia, S. A. , más de 40 años al servicio de tu bienestar. ,Más información en C/ Lainomendi 11.,Porque tu casa nos importa tanto como la nuestra.",Anuncio actualizado el 12 de febrero,0,0,2,0,0,promoción de obra nueva,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,83364763,Piso,,1,Derio,Calle Gaztañatxu Kalea s/n," Calle Gaztañatxu Kalea s/n , Derio , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",81,,2019-03-30,,260000,0,3,0,1,1,
"En Sondica y con buena ubicación, céntrico y cerca de todo, con las paradas de autobús y la estación del tren a un paso. Buenas comunicaciones en transporte público (tren y autobús) con Bilbao, Deusto, todo el txorierri, Munguia y Margen Derecha.,Vistas al parque por la c/ Errementeri.,Todas las estancias dan al exterior y son todas amplias y bien distribuidas, cocina grande completa de gas natural. dos baños (uno de ellos grande), trastero, despensa, dos balcones abiertos, fibra óptica a la entrada del balcón( internet). seguro de comunidad y administrador externo. Ascensor cota cero.",Anuncio actualizado el 24 de marzo,0,1,2,1,0,segunda mano/buen estado,,,planta 4ª exterior,,1,,,27745422,Piso,,1,Sondika,"Calle Otsoane Kalea, 4"," Calle Otsoane Kalea, 4 , Sondika , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",90,88,2019-03-30,"norte, este, oeste",180000,0,3,1,0,1,
"CALIDAD DE VIDA EN UN ENOTRNO INIGUALABLE, Precioso chalet ubicado en Loiu, de gran tamaño.,La casa dispone de cuatro plantas, la distribución es la siguiente, un sótano que costa de garaje para dos coches y txoko.,En la planta baja tenemos una bonita cocina con comedor, aseo de cortesía y un gran salón con salida al jardín.,La primera planta dispone de un distribuidor en el que se encuentran tres habitaciones, entre ellas la habitación principal con el baño incorporado, con hidromasaje y un segundo baño para las otras dos habitaciones.,Todas las habitaciones son muy espaciosas.,Finalmente en la segunda planta tenemos otras dos grandes habitaciones y un baño.,En la entrada a la vivienda tenemos un patio y en la parte trasera estaría el jardín, el cual tiene acceso a través del salón.,Esta casa tiene mucha luz e inmejorables vistas, a diferencia de otras casas de la Urbanización construidas en una segunda fase, en las cuales hay que salir de la casa cruzar una calle y andar hasta la piscina y paddLE, esta tiene acceso directo a la piscina y paddle comunitario, además de no dar a la carretera por lo que no tiene ruidos de coches.,Los gastos de comunidad son de 130 euros, los cuales incluyen el mantenimiento de piscina, paddle y mantenimiento de jardines comunitarios.,Loiu es considerado, por sus habitantes como un lugar excelente para vivir. Entre las iniciativas más valoradas y que se han realizado durante esta última legislatura, los vecinos destacan la conexión directa en autobús entre el municipio y la UPV y la renovación de aceras y del entorno de la estación del tren en el barrio de Larrondo.,Situado en un lugar estratégico, a 10 minutos en coche del centro de Bilbao, a otros 10 minutos de Getxo y de las playas más cercanas como Ereaga, Sopelana, etc. ,Además la urbanización donde se encuentra la casa dispone de todos los servicios del pueblo, cuyo ayuntamiento organiza actividades para los niños y adultos, clases de inglés, etc.,También dispone de todas las paradas de autobuses de los colegios y la Universidad del País Vasco se encuentra a 10 minutos. ,Es la ubicación perfecta para vivir en familia, en el campo, al lado de la ciudad y playa y dentro de una urbanización con piscina y paddle donde los con un club de campo donde los niños pueden andar a sus anchas. ,Si te encaja con el tipo de vida que deseas no dudes en llamarnos, con gusto te enseñaremos la casa y alrededores.",Anuncio actualizado el 24 de marzo,0,0,4,1,0,segunda mano/buen estado,,en trámite,4 plantas,plaza de garaje incluida en el precio,1,,,84555984, Chalet adosado,,,Loiu,Lastetxe," Lastetxe , Loiu , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",420,,2019-03-30,,560000,0,5,1,1,1,
"Se vende precioso piso de reciente construcción muy luminoso en Derio.,Sus 73m2 construidos cuentan con 2 habitaciones, 2 baños, salón y cocina.,Las habitaciones tienen armarios empotrados y cuenta con instalación de gas natural individual. Además el edificio tiene placas solares y ventanas tipo climalit, lo que hace que el gasto energético sea muy bajo.,Además de dos terrazas de 8 y 24m2, la cual tiene un toldo instalado. Además, a pesar de ser una planta baja no queda a la altura del suelo, ya que da hacia el parque y la sensación es de ser un primero.,Con acceso directo podrás disponer de garaje directo para coche grande y un trastero de unos 7 metros. La parcela tiene entrada directa desde el parque también.,La comunidad tiene, además, una piscina y pista de paddle con descuento en el abono mensual; y multitud de parques infantiles.,¡Ven a verlo, te encantará!",Anuncio actualizado el 28 de marzo,0,0,2,1,0,,2011,en trámite,bajo exterior,plaza de garaje incluida en el precio,0,,calefacción individual,84738274,Piso,,1,Derio,Calle Gastañatxu," Calle Gastañatxu , Derio , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",73,67,2019-03-30,"sur, oeste",223000,1,2,1,1,1,
"En una zona tranquila en pleno centro de Derio, rodeado de zonas verdes, se encuentra este bonito piso de 70m2, distribuido en dos habitaciones, sala, cocina y un baño.,Al entrar accedemos a la cocina abierta, que da sensación de gran amplitud, bien amueblada y luminosa. En la propia cocina tenemos la puerta de acceso al baño, amplio y decorado con piedra de Baviera. Un pequeño distribuidor nos lleva a las habitaciones y la sala, todas ellas exteriores. La habitación principal tiene un armario-vestidor sin puertas pero con posibilidad de ponerlas.,Los techos tienen diferentes volúmenes y están iluminados de forma que da amplitud a la vivienda. El piso está insonorizado térmica y acústicamente. Certificado energético y aparcamiento municipal en la puerta del inmueble.,Los gastos de comunidad actualmente son de 50€/mes con el fin de rehabilitar la fachada (normalmente son 10€/mes) y tiene trastero comunitario.",Anuncio actualizado el 21 de mayo,0,0,1,0,0,segunda mano/buen estado,,en trámite,bajo exterior,,0,,,34674660,Piso,,0,Derio,mugialde," mugialde , Derio , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",70,,2019-03-30,,190000,0,2,0,0,0,
"Ciertas casas imprimen en sus visitantes una cálida sensación de sosiego y bienestar, como si la disposición de todos los elementos se hubiera conjuntado de la mejor forma posible y los espacios, el mobiliario y la decoración se hubieran aliado para favorecer la vida en ellas. Este chalet, además, destila gusto y serenidad.,Al entrar (tras pasar por un pasillo ajardinado), lo primero que llama la atención es la luz que proviene del fondo, justo allá donde se adivina un gran salón que, al acercarnos, todavía se descubre más grande. Pero pronto nos llama la atención la cocina, justo a la izquierda tras entrar: la luz que entra, mezclada con el verde, se refleja en las paredes blancas y se amortigua en los tonos azulados de un espacio en el que se puede cocina y comer y charlar. Y de allí, al entrar, también salimos al salón, que a su vez está abocado al gran jardín de cuya luz bebe: 120 m2 de verdor, pivotados en una mesa de exterior y unas sillas que invitan a disfrutar del buen tiempo.,Y todo esto se da alrededor del gran salón, en el que, además de un pequeño despacho bien integrado, confluyen dos espacios, perfectamente armonizados: una sala de estar y un refugio con chimenea. Y la luz que te lleva a mirar atrás, justo hacia la bonita escalera de madera sobre la que parece pivotar el chalet. Así que la seguimos para encontrar justo abajo, en el sótano… un impresionante txoko: impresionante por su extensión (toda la planta) y por la disposición de todos sus elementos: preparado para cocinar y disfrutar, o beber y cocinar o, simplemente, estar cómodo.,La decoración ajustada a cada estancia es una constante en este chalet adosado. Así que abandonamos con pena el txoko y subimos, pasando también por la planta principal, al primer piso, en el que se encuentran habitaciones y aseos y armarios y, de nuevo, buen gusto repartido por doquier; así que subimos más, a la última planta, donde nos encontramos con espacios de trabajo y lectura… y un encaje perfecto.,Un gran salón, una amplia cocina, cinco habitaciones, tres baños, un aseo, garaje con espacio para dos vehículos, suelos de madera, un jardín espléndido, terraza con el horizonte montañoso por delante y una conjunción de espacios y elementos… que enamora. Y lo que se vende es, precisamente, eso: el chalet y todo lo que contiene; la construcción y todo aquello que la convierte en habitable… y deseable. All inclusive. Una hermosa oportunidad.",Anuncio actualizado el 27 de marzo,0,0,4,1,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,0,,,34677804, Chalet adosado,,,Loiu,landaxueta," landaxueta , Loiu , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",240,,2019-03-30,,568000,0,5,0,0,1,
"En el centro de Loiu, y con todas las comodidades a mano, se vende este magnífico dúplex de tres dormitorios, dos baños y un aseo, cocina y gran salón con terraza.,Al acceder a la vivienda por la planta baja tenemos una bonita y amplia entrada que nos guía a las distintas estancias. Un gran dormitorio con baño con ducha, la cocina con tendedero completo con lavadora y secadora, un aseo y un gran salón comedor es lo que nos encontramos en esta primera planta. En el salón también hay una terraza suficientemente grande como para cenar en las noches de verano.,En la planta superior tenemos dos dormitorios enormes, la habitación principal con zona de vestidor detrás de la cama y unos impresionantes techos altos (preciosa) con tragaluces y otro gran cuarto, también con el techo abuhardillado y un gran espacio que hace las funciones de ropero. En el distribuidor hay un bonito baño con bañera.,Dispone de parcela de garaje doble con trastero anexo.,El edificio es del año 2007 y tiene video-portero. Los gastos de comunidad son de 110€.",Anuncio actualizado el 20 de agosto,0,0,3,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,34680235,Dúplex,,1,Loiu,zabaloetxe hiribidea," zabaloetxe hiribidea , Loiu , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",160,,2019-03-30,,450000,0,3,1,0,1,
"Se vende casa bifamiliar dividida en dos viviendas con acceso independiente para cada una, las cuales constan de tres plantas.,El sótano es un amplio espacio donde se pueden estacionar varios vehículos. Una de las casas dispone de un bonito txoko bastante amplio.,La primera planta consta de cocina, 3 habitaciones, 2 baños y amplio salón.,El ático de 40m2 se convierte en una amplia habitación con armarios empotrados, una zona de estar y un trastero abuhardillado de otros 40 m2.,Cada vivienda tiene caldera de gasoil independiente y ventanas de doble cristal. El tejado se encuentra en buenas condiciones.,La casa está construida en una parcela de 1.600 m2 que incluye también un trastero (casa de aperos) independiente de 60 m2.,Se vende la casa completa o las viviendas por separado.",Anuncio actualizado el 27 de marzo,0,0,2,0,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,1,,,34699649, Chalet pareado,,,Loiu,bidekurtxe bidea," bidekurtxe bidea , Loiu , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",285,,2019-03-30,,420000,0,4,1,0,1,
"Caserío de 300 m2 en dos plantas con un terreno precioso y totalmente llano de una hectárea, ubicado a 400m del centro de Loiu.,Se trata de un baserri con tres habitaciones, sala, cocina, cuarto de baño y un espacio habilitado como gimnasio en estos momentos, pero que se puede hacer un gran salón, estudio o lo que se quiera. En la planta baja también se encuentra la cuadra.,El caserío está para reformar, aunque se han hecho mejoras en él, como las ventanas y la electricidad.,En el terreno también hay un gallinero de 120m2 en el que se puede hacer un txoko.,Se encuentra en un lugar privilegiado ya que está a solo 400 metros del centro de Loiu, pero en un entorno muy tranquilo y agradable para dar paseos.",Anuncio actualizado el 28 de marzo,0,0,1,0,0,segunda mano/para reformar,,en trámite,2 plantas,,1,,,34734831, Casa rural,,,Loiu,Etxatxu Beike Bidea," Etxatxu Beike Bidea , Loiu , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",300,,2019-03-30,,450000,0,3,0,0,0,
"En el centro de Loiu y muy bien comunicado con Bilbao y alrededores tenemos este bonito piso de unos 100 m2 y totalmente exterior de reciente construcción.,Nada más entrar notamos que se trata de un segundo piso amplio con ascensor, ya que nos recibe un precioso hall de gran tamaño y con un gran armario empotrado.,El salón comedor es muy grande y luminoso, la cocina está muy bien equipada con todos los electrodomésticos y tiene una terraza donde se aloja la caldera y que hace funciones de tendedero. En el pasillo que nos lleva a las habitaciones se sitúa uno de los dos cuartos de baño, muy amplio y bonito.,Tiene dos dormitorios grandes con armarios empotrados y otro dormitorio principal con baño grande con bañera y un enorme armario empotrado haciendo esquina. Además este cuarto tiene una terraza.,La caldera es de gas natural y las ventanas son nuevas con un buen aislamiento tanto térmico como acústico.,Los gastos de comunidad son de 87€.",Anuncio actualizado el 28 de marzo,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,,34735127,Piso,,1,Loiu,abadetxe," abadetxe , Loiu , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",100,,2019-03-30,,298000,0,3,1,0,1,
"Se vende amplio piso con ascensor, exterior, luminoso muy bien ubicado en el centro de Derio.,La distribución del piso es la siguiente. La cocina es grande y está bien amueblada, con salida a una terraza tendedero con un armario muy práctica. El salón-comedor es muy amplio con mucha claridad y desde el tenemos salida otra terraza muy agradable con orientación sur-este. La casa tiene tres dormitorios de muy buen tamaño, uno de ellos con salida también a la terraza y dos cuartos de baño con ducha.,La calefacción es central y tiene ventanas climalit con rotura de puente térmico.,Además cuenta con parcela de garaje con acceso directo por ascensor y un buen trastero.",Anuncio actualizado el 5 de enero,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,39055773,Piso,,1,Derio,Plaza Herriko," Plaza Herriko , Derio , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",100,,2019-03-30,"sur, este",250000,0,3,1,0,1,
"Se vende amplio piso con ascensor, exterior, luminoso y muy bien ubicado en el centro de Derio.  Se trata de un primer piso con todas las comodidades del pueblo a mano y muy cerca de la estación del tren.,La cocina es de buen tamaño y tiene salida a una terraza con tendedero. El salón-comedor es muy amplio. La casa tiene tres dormitorios de buen tamaño y dos cuartos de baño con bañera. La calefacción es central, tiene ventanas climalit con rotura de puente térmico, cuenta con garaje con acceso directo al ascensor, un buen trastero y dos terrazas.",Anuncio actualizado el 6 de enero,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,39220508,Piso,,1,Derio,Plaza Herriko," Plaza Herriko , Derio , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",100,,2019-03-30,,250000,0,3,1,0,0,
"Precioso piso como nuevo y muy reformado en urbanización que dispone de piscina y pistas de pádel.,La vivienda está muy bien reformada, para aprovechar todo el espacio del piso con muebles de gran calidad y el estado en general es muy bueno.,Consta de dos dormitorios, un cuarto de baño completo con bañera y un aseo y la cocina, muy bien amueblada que se abre al salón por medio de unas puertas correderas.,Los dormitorios son muy luminosos con grandes armarios empotrados. El principal se abre al salón por medio de preciosas puertas correderas.,La cocina está totalmente equipada, con electrodomésticos excepcionales (horno, lavavajillas, microondas, etc. …) y tiene anexo un practico tendedero donde se ha colocado la lavadora y la caldera de gas natural. También se puede abrir al salón con puertas correderas.,La calefacción es individual de gas natural, tiene ventanas con doble acristalamiento y las puertas están todas lacadas en blanco.,De reciente construcción, cuenta con garaje y trastero.",Anuncio actualizado el 20 de abril,0,1,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,40261849,Piso,,1,Derio,Lainomendi," Lainomendi , Derio , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",70,,2019-03-30,,245000,0,2,1,1,0,
"Se vende bifamiliar de tres plantas en Loiu en muy buen estado, en una zona muy tranquila cerca del centro del pueblo.,La vivienda tiene dos entradas peatonales y otro acceso a través del garaje.,La casa se divide en tres plantas:,En la planta sótano de unos 80m2 tenemos un amplio garaje con capacidad para cuatro coches y un cuarto que se puede usar como trastero y bodega.,En la planta baja se ubican, la cocina (muy bien equipada y con isla incluida), un aseo y un gran salón-comedor, con dos salidas al patio que rodea la casa, muy práctico con varias zonas diferenciadas. También en esta planta tenemos un dormitorio con baño completo.,En la 1ª planta hay tres dormitorios, el principal con vestidor y baño y salida a una gran terraza con orientación sur y otro baño más en el distribuidor. Además hay una preciosa zona de lectura, con el techo a gran altura y con una luminosidad perfecta. También desde aquí hay salida a otra pequeña terraza.,La casa dispone de calefacción de gas natural y ventanas de PVC con rotura de puente térmico.",Anuncio actualizado el 16 de julio,0,0,4,0,0,segunda mano/buen estado,,en trámite,3 plantas,plaza de garaje incluida en el precio,1,,,81485787, Chalet pareado,,,Loiu,Larrauri," Larrauri , Loiu , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",400,,2019-03-30,,650000,0,4,1,0,1,
"Se vende medio caserío bifamiliar de 200m2 dividido en dos plantas con cinco dormitorios, dos baños y un aseo, salón comedor y cocina.,En la planta baja se ubican la cocina bien equipada con electrodomésticos de buena calidad y abierta al gran salón con chimenea, una habitación y un baño con bañera hidromasaje y ducha. En la cocina hay una zona de plancha done esta la lavadora.,En la planta superior hay cuatro dormitorios (el principal con baño y un vestidor de 10m2). En el pasillo hay un aseo.,La vivienda está en buen estado para entrar a vivir. Las ventanas son de madera. La calefacción es de gasoil con termostato individual para cada planta, con un deposito de 1.000litros.,La parcela es de 5.000m2 llana con frutales.",Anuncio actualizado el 6 de julio,0,0,3,0,0,segunda mano/buen estado,,en trámite,,,1,,,81689029, Casa o chalet independiente,,,Sondika,beresa," beresa , Sondika , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",5000,,2019-03-30,,525000,0,5,0,0,0,
"Se vende Chalet adosado en Sondika en muy buen estado con cuatro dormitorios.,En la entrada delantera peatonal tenemos un pequeño patio ajardinado que nos da acceso a la vivienda. La casa se divide en cuatro plantas, el sótano consta de garaje amplio con capacidad para dos coches, un cuarto de baño con ducha y un precioso txoko totalmente equipado.,En la planta baja se ubican, la cocina bien equipada y con espacio suficiente como para un comedor, un cuarto de baño completo y un gran salón-comedor con chimenea y salida a la terraza y al pequeño jardín trasero con orientación sur.,En la 1ª planta hay cuatro dormitorios, el principal con baño con ducha y otro baño mas en el distribuidor, este con bañera.,El ático esta diáfano, sin acondicionar pero con tomas de agua y calefacción.,La casa dispone de calefacción de gas natural y ventanas de aluminio con rotura de puente térmico.",Anuncio actualizado el 27 de agosto,0,0,4,0,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,0,,,82135852, Chalet adosado,,,Sondika,Gesuraga," Gesuraga , Sondika , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",220,,2019-03-30,,480000,0,4,0,0,1,
"Se vende estupendo bifamiliar cerca del centro de Loiu en muy buen estado y en una zona muy tranquila y bien comunicada.,La casa se divide en cuatro plantas con la siguiente distribución:,En la planta sótano se ubican un amplio garaje con capacidad para dos coches, el txoko (bien equipado), un cuarto y un baño completo. En la planta baja tenemos la cocina, un aseo y un gran salón-comedor y un dormitorio con baño completo con ducha.,En la 1ª planta hay cuatro dormitorios, el principal con baño con bañera y una terraza y otro baño con ducha en el pasillo. El ático es un gran espacio muy luminoso que se puede aprovechar como zona de estar, de estudio o de trabajo. Ademas hay un aseo.,La calefacción es de gas natural y ventanas de aluminio con rotura de puente térmico. Ademas cuenta con aspiración centralizada. La vivienda esta rodeada por un jardín muy soleado con orientación sur de unos 230m2.",Anuncio actualizado el 21 de enero,0,0,6,0,0,segunda mano/buen estado,,en trámite,4 plantas,plaza de garaje incluida en el precio,1,,,82166424, Casa o chalet independiente,,,Loiu,Landatxueta," Landatxueta , Loiu , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",300,,2019-03-30,,575000,0,5,0,0,0,
"Situado en el centro de Loiu se encuentra este magnifico piso de 100 m2 útiles, en muy buen estado de conservación y con las ventanas y la caldera prácticamente a estrenar.,Muy bien distribuido dispone de tres dormitorios, salón comedor, cocina y dos baños completos. El salón es muy grande y luminoso de 25m2. El dormitorio principal de muy buen tamaño tiene armarios empotrados a modo de vestidor, cuarto de baño con bañera y una terraza.,Los otros dos dormitorios son grandes y también cuentan con armarios empotrados. La cocina esta muy bien equipada y tiene una pequeña terraza donde se ubica la caldera. En el pasillo se sitúa otro baño, este con bañera. En el hall de entrada hay un gran armario empotrado.,El piso dispone de garaje y trastero.",Anuncio actualizado el 9 de octubre,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,82671923,Piso,,0,Loiu,Abadetxe," Abadetxe , Loiu , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",125,,2019-03-30,,285000,0,3,1,0,1,
"En una zona tranquila y a la vez muy cerca del centro de Derio tenemos este magnífico piso de 90m2 útiles.,La vivienda esta en buen estado de conservación y tiene un amplio hall de entrada, tres dormitorios (el principal con baño completo con ducha y un gran armario empotrado a la entrada del cuarto) un baño de invitados con bañera, un buen salón comedor y la cocina.,La cocina tiene buen tamaño y está bien equipada con todos los electrodomésticos incluido lavavajillas y tiene un práctico tendedero cerrado donde se ubica la caldera de gas individual. El salón-comedor es amplio.,Aunque se trate de un piso bajo tiene privacidad ya que está rodeado por un jardín en todas sus fachadas.,La calefacción es de gas natural y tiene ventanas de madera con rotura de puente térmico.,Parcela de garaje y trastero incluidos en el precio.",Anuncio actualizado el 4 de enero,0,0,2,1,0,segunda mano/buen estado,,en trámite,bajo exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,83740278,Piso,,1,Derio,Bestorrene," Bestorrene , Derio , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",90,,2019-03-30,,250000,0,3,1,0,0,
"Se vende adosado en Sondika en buen estado con cuatro dormitorios.,Accediendo por la entrada peatonal tenemos un pequeño patio que nos da acceso a la vivienda. La casa se divide en tres plantas, el sótano consta de garaje amplio con capacidad para dos coches y una zona que se puede acondicionar como txoko y cuarto de lavado.,En la planta baja tenemos la cocina bien equipada, una habitación, un cuarto de baño completo y un gran salón-comedor con chimenea y salida a la terraza y al jardín de unos 60m².,En la 1ª planta hay tres dormitorios, el principal con baño con ducha, vestidor y salida a una terraza y otro baño con bañera en el pasillo.,La casa dispone de calefacción de gas natural, placas solares para calentar un deposito de agua y ventanas de aluminio con rotura de puente térmico. También tiene instalación de alarma.",Anuncio actualizado el 14 de enero,0,0,3,1,0,segunda mano/buen estado,,en trámite,3 plantas,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,83841698, Chalet adosado,,,Sondika,Ibaiondo," Ibaiondo , Sondika , Gran Bilbao, Vizcaya ",,,"Gran Bilbao, Vizcaya",208,,2019-03-30,,490000,0,4,0,0,1,
